-118.5	0.0224	0.038	0.0644	0.027750248	0.022624434	0.018503089
-118	0.0227	0.0386	0.0654	0.028121903	0.022981662	0.018790404
-117.5	0.0231	0.0393	0.0665	0.028617443	0.023398428	0.01910645
-117	0.0234	0.0399	0.0676	0.028989098	0.023755656	0.019422497
-116.5	0.0238	0.0405	0.0687	0.029484638	0.024112884	0.019738543
-116	0.0241	0.0412	0.0698	0.029856293	0.02452965	0.02005459
-115.5	0.0245	0.0418	0.071	0.030351833	0.024886878	0.020399368
-115	0.0249	0.0425	0.0721	0.030847374	0.025303644	0.020715414
-114.5	0.0253	0.0432	0.0733	0.031342914	0.02572041	0.021060193
-114	0.0257	0.0439	0.0745	0.031838454	0.026137176	0.021404971
-113.5	0.0261	0.0446	0.0758	0.032333994	0.026553941	0.02177848
-113	0.0265	0.0453	0.077	0.032829534	0.026970707	0.022123258
-112.5	0.0269	0.046	0.0783	0.033325074	0.027387473	0.022496768
-112	0.0273	0.0467	0.0796	0.033820614	0.027804239	0.022870277
-111.5	0.0277	0.0475	0.0809	0.034316155	0.028280543	0.023243787
-111	0.0282	0.0483	0.0823	0.03493558	0.028756847	0.023646028
-110.5	0.0286	0.0491	0.0837	0.03543112	0.029233151	0.024048269
-110	0.0291	0.0499	0.0851	0.036050545	0.029709455	0.02445051
-109.5	0.0295	0.0507	0.0865	0.036546085	0.030185759	0.024852751
-109	0.03	0.0515	0.088	0.03716551	0.030662062	0.025283724
-108.5	0.0305	0.0523	0.0894	0.037784936	0.031138366	0.025685965
-108	0.0309	0.0532	0.091	0.038280476	0.031674208	0.026145669
-107.5	0.0314	0.0541	0.0925	0.038899901	0.03221005	0.026576641
-107	0.0319	0.0549	0.0941	0.039519326	0.032686354	0.027036345
-106.5	0.0324	0.0559	0.0957	0.040138751	0.033281734	0.027496049
-106	0.033	0.0568	0.0973	0.040882061	0.033817576	0.027955753
-105.5	0.0335	0.0577	0.099	0.041501487	0.034353417	0.028444189
-105	0.034	0.0587	0.1007	0.042120912	0.034948797	0.028932625
-104.5	0.0346	0.0596	0.1024	0.042864222	0.035484639	0.02942106
-104	0.0351	0.0606	0.1042	0.043483647	0.036080019	0.029938227
-103.5	0.0357	0.0617	0.106	0.044226957	0.036734937	0.030455394
-103	0.0363	0.0627	0.1078	0.044970268	0.037330317	0.030972561
-102.5	0.0369	0.0637	0.1097	0.045713578	0.037925697	0.03151846
-102	0.0375	0.0648	0.1116	0.046456888	0.038580614	0.032064359
