611 -0.97 0.20 0.00
612 -0.97 0.20 0.00
613 -0.97 0.20 0.00
614 -1.09 0.20 0.00
615 -0.97 0.24 0.00
616 -0.97 0.24 0.00
617 -0.97 0.24 0.00
618 -0.97 0.24 0.00
619 -0.97 0.29 0.00
620 -0.97 0.29 0.00
621 -0.97 0.29 0.00
622 -0.97 0.29 0.00
623 -0.97 0.24 0.00
624 -0.93 0.24 0.00
625 -0.97 0.24 0.00
626 -0.97 0.24 0.00
627 -0.97 0.24 0.00
628 -0.93 0.29 0.00
629 -0.97 0.33 0.00
630 -0.97 0.37 0.00
631 -0.97 0.33 0.00
632 -0.97 0.33 0.00
633 -0.97 0.33 0.00
634 -0.93 0.37 0.00
635 -0.97 0.37 0.00
636 -0.93 0.41 0.00
637 -0.97 0.41 0.00
638 -0.97 0.46 0.00
639 -0.93 0.46 0.00
640 -0.97 0.41 0.00
641 -0.97 0.37 0.00
642 -0.97 0.33 0.00
643 -0.93 0.24 0.00
644 -0.97 0.24 0.00
645 -0.93 0.20 0.00
646 -0.93 0.12 0.00
647 -0.97 0.12 0.00
648 -0.93 0.12 0.00
649 -0.93 0.12 0.00
650 -1.01 0.12 0.00
651 -0.97 0.07 0.00
652 -0.93 0.07 0.00
653 -0.93 0.07 0.00
654 -0.93 0.07 0.00
655 -0.93 0.12 0.00
656 -0.93 0.12 0.00
657 -0.93 0.16 0.00
658 -0.93 0.20 0.00
659 -0.93 0.20 0.00
660 -0.93 0.24 0.00
661 -0.93 0.24 0.00
662 -0.93 0.20 0.00
663 -0.93 0.20 0.00
664 -0.93 0.12 0.00
665 -0.93 0.12 0.00
666 -0.93 0.12 0.00
667 -0.93 0.12 0.00
668 -0.93 0.12 0.00
669 -0.93 0.12 0.00
670 -0.93 0.12 0.00
671 -0.93 0.12 0.00
672 -0.93 0.16 0.00
673 -0.93 0.12 0.00
674 -0.93 0.20 0.00
675 -0.89 0.12 0.00
676 -0.93 0.16 0.00
677 -0.93 0.12 0.00
678 -0.93 0.12 0.00
679 -0.89 0.12 0.00
680 -0.93 0.20 0.00
681 -0.93 0.20 0.00
682 -0.89 0.24 0.00
683 -0.93 0.29 0.00
684 -0.89 0.33 0.00
685 -0.89 0.37 0.00
686 -0.93 0.33 0.00
687 -0.93 0.33 0.00
688 -0.89 0.37 0.00
689 -0.89 0.37 0.00
690 -0.89 0.29 0.00
691 -0.89 0.24 0.00
692 -0.89 0.12 0.00
693 -0.89 0.12 0.00
694 -0.89 0.20 0.00
695 -0.89 0.24 0.00
696 -0.89 0.24 0.00
697 -0.89 0.24 0.00
698 -0.89 0.29 0.00
699 -0.89 0.33 0.00
700 -0.89 0.37 0.00
701 -0.89 0.41 0.00
702 -0.89 0.37 0.00
703 -0.89 0.33 0.00
704 -0.89 0.33 0.00
705 -0.89 0.24 0.00
706 -0.89 0.24 0.00
707 -0.89 0.37 0.00
708 -0.89 0.37 0.00
709 -0.89 0.41 0.00
710 -0.89 0.46 0.00
711 -0.89 0.37 0.00
712 -0.89 0.46 0.00
713 -0.89 0.37 0.00
714 -0.89 0.33 0.00
715 -0.89 0.33 0.00
716 -0.89 0.24 0.00
717 -0.89 0.20 0.00
718 -0.89 0.12 0.00
719 -0.89 0.12 0.00
720 -0.89 0.12 0.00
721 -0.89 0.12 0.00
722 -0.89 0.12 0.00
723 -0.89 0.12 0.00
724 -0.84 0.12 0.00
725 -0.89 0.20 0.00
726 -0.89 0.20 0.00
727 -0.84 0.24 0.00
728 -0.89 0.20 0.00
729 -0.89 0.12 0.00
730 -0.89 0.12 0.00
731 -0.89 0.12 0.00
732 -0.89 0.12 0.00
733 -0.80 0.12 0.00
734 -0.84 0.12 0.00
735 -0.89 0.12 0.00
736 -0.89 0.12 0.00
737 -0.89 0.12 0.00
738 -0.89 0.07 0.00
739 -0.80 0.16 0.00
740 -0.89 0.24 0.00
741 -0.89 0.24 0.00
742 -0.80 0.20 0.00
743 -0.89 0.12 0.00
744 -0.80 0.07 0.00
745 -0.84 0.12 0.00
746 -0.80 0.12 0.00
747 -0.89 0.12 0.00
748 -0.89 0.24 0.00
749 -0.80 0.29 0.00
750 -0.76 0.33 0.00
751 -0.76 0.46 0.00
752 -0.76 0.46 0.00
753 -0.89 0.41 0.00
754 -0.76 0.37 0.00
755 -0.76 0.24 0.00
756 -0.76 0.12 0.00
757 -0.76 0.12 0.00
758 -0.76 0.20 0.00
759 -0.80 0.12 0.00
760 -0.76 0.24 0.00
761 -0.76 0.37 0.00
762 -0.76 0.37 0.00
763 -0.76 0.41 0.00
764 -0.76 0.37 0.00
765 -0.76 0.37 0.00
766 -0.76 0.37 0.00
767 -0.76 0.29 0.00
768 -0.80 0.24 0.00
769 -0.76 0.24 0.00
770 -0.76 0.20 0.00
771 -0.76 0.20 0.00
772 -0.76 0.29 0.00
773 -0.76 0.41 0.00
774 -0.76 0.46 0.00
775 -0.76 0.46 0.00
776 -0.76 0.54 0.00
777 -0.76 0.54 0.00
778 -0.76 0.41 0.00
779 -0.76 0.37 0.00
780 -0.76 0.24 0.00
781 -0.76 0.12 0.00
782 -0.76 0.12 0.00
783 -0.76 0.12 0.00
784 -0.76 0.20 0.00
785 -0.76 0.29 0.00
786 -0.76 0.29 0.00
787 -0.76 0.29 0.00
788 -0.76 0.24 0.00
789 -0.76 0.12 0.00
790 -0.76 0.12 0.00
791 -0.72 0.07 0.00
792 -0.76 0.07 0.00
793 -0.76 0.12 0.00
794 -0.76 0.20 0.00
795 -0.76 0.20 0.00
796 -0.76 0.20 0.00
797 -0.76 0.20 0.00
798 -0.76 0.12 0.00
799 -0.76 0.12 0.00
800 -0.76 0.07 0.00
801 -0.76 -0.01 0.00
802 -0.76 0.03 0.00
803 -0.76 0.07 0.00
804 -0.76 0.12 0.00
805 -0.72 0.24 0.00
806 -0.76 0.29 0.00
807 -0.76 0.29 0.00
808 -0.76 0.24 0.00
809 -0.72 0.20 0.00
810 -0.76 0.12 0.00
811 -0.72 0.12 0.00
812 -0.72 0.07 0.00
813 -0.72 0.07 0.00
814 -0.72 0.12 0.00
815 -0.72 0.24 0.00
816 -0.72 0.41 0.00
817 -0.72 0.54 0.00
818 -0.76 0.58 0.00
819 -0.72 0.58 0.00
820 -0.72 0.54 0.00
821 -0.72 0.41 0.00
822 -0.72 0.33 0.00
823 -0.72 0.24 0.00
824 -0.72 0.24 0.00
825 -0.72 0.24 0.00
826 -0.72 0.24 0.00
827 -0.72 0.29 0.00
828 -0.72 0.29 0.00
829 -0.72 0.37 0.00
830 -0.68 0.37 0.00
831 -0.72 0.33 0.00
832 -0.72 0.24 0.00
833 -0.68 0.12 0.00
834 -0.72 0.07 0.00
835 -0.72 0.07 0.00
836 -0.72 -0.01 0.00
837 -0.72 0.03 0.00
838 -0.72 0.12 0.00
839 -0.72 0.20 0.00
840 -0.72 0.24 0.00
841 -0.68 0.33 0.00
842 -0.72 0.33 0.00
843 -0.72 0.33 0.00
844 -0.68 0.33 0.00
845 -0.68 0.29 0.00
846 -0.68 0.24 0.00
847 -0.68 0.24 0.00
848 -0.72 0.24 0.00
849 -0.68 0.37 0.00
850 -0.68 0.46 0.00
851 -0.68 0.46 0.00
852 -0.68 0.46 0.00
853 -0.68 0.41 0.00
854 -0.68 0.37 0.00
855 -0.68 0.33 0.00
856 -0.68 0.24 0.00
857 -0.68 0.20 0.00
858 -0.72 0.20 0.00
859 -0.68 0.24 0.00
860 -0.64 0.24 0.00
861 -0.68 0.29 0.00
862 -0.68 0.33 0.00
863 -0.59 0.24 0.00
864 -0.68 0.20 0.00
865 -0.68 0.16 0.00
866 -0.68 0.12 0.00
867 -0.68 0.07 0.00
868 -0.68 0.12 0.00
869 -0.68 0.12 0.00
870 -0.72 0.20 0.00
871 -0.68 0.20 0.00
872 -0.68 0.24 0.00
873 -0.68 0.29 0.00
874 -0.64 0.29 0.00
875 -0.68 0.24 0.00
876 -0.68 0.20 0.00
877 -0.68 0.12 0.00
878 -0.64 0.12 0.00
879 -0.64 0.12 0.00
880 -0.68 0.20 0.00
881 -0.64 0.24 0.00
882 -0.68 0.24 0.00
883 -0.64 0.24 0.00
884 -0.64 0.24 0.00
885 -0.64 0.24 0.00
886 -0.64 0.24 0.00
887 -0.72 0.20 0.00
888 -0.68 0.16 0.00
889 -0.64 0.12 0.00
890 -0.64 0.12 0.00
891 -0.64 0.20 0.00
892 -0.64 0.24 0.00
893 -0.68 0.29 0.00
894 -0.64 0.33 0.00
895 -0.64 0.33 0.00
896 -0.64 0.33 0.00
897 -0.64 0.33 0.00
898 -0.59 0.33 0.00
899 -0.64 0.33 0.00
900 -0.64 0.33 0.00
901 -0.64 0.37 0.00
902 -0.64 0.37 0.00
903 -0.68 0.41 0.00
904 -0.64 0.46 0.00
905 -0.64 0.46 0.00
906 -0.64 0.46 0.00
907 -0.64 0.37 0.00
908 -0.64 0.33 0.00
909 -0.64 0.29 0.00
910 -0.59 0.24 0.00
911 -0.64 0.24 0.00
912 -0.64 0.12 0.00
913 -0.64 0.24 0.00
914 -0.59 0.24 0.00
915 -0.64 0.24 0.00
916 -0.64 0.24 0.00
917 -0.68 0.20 0.00
918 -0.64 0.20 0.00
919 -0.59 0.20 0.00
920 -0.59 0.20 0.00
921 -0.59 0.20 0.00
922 -0.59 0.20 0.00
923 -0.64 0.20 0.00
924 -0.59 0.24 0.00
925 -0.59 0.24 0.00
926 -0.64 0.29 0.00
927 -0.64 0.33 0.00
